Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 03/02  21:00:00,3.5083333333333333,4.494930309421993,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,10521403.04282511 
 03/02  22:00:00,2.6833333333333336,2.4049247353611247,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,11651737.067268688 
 03/02  23:00:00,2.5416666666666665,0.9661640259637722,19.57738933321752,19.599507982104637,19.025420531982828,18.9281245360387,19.127171321419805,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 03/02  24:00:00,2.3833333333333333,-0.3341795580589209,18.997009566643566,18.999761332199487,18.30559042800773,18.179701058254306,18.43395980508775,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/03  01:00:00,2.066666666666667,-1.558677466192541,18.776790599421435,18.709901454592934,18.00906001184053,17.890559754663933,18.136521487626585,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/03  02:00:00,1.6666666666666667,-2.597060681892559,18.560494989002443,18.420988470126506,17.733367451332246,17.6280750113141,17.85940176440729,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/03  03:00:00,1.2666666666666666,-3.4651229512398545,18.357366204834506,18.14820442875651,17.480858488334636,17.390536198908684,17.604095685600278,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/03  04:00:00,0.9833333333333334,-4.162225784714452,18.168100385160223,17.891823826788084,17.248177039711095,17.172994651480842,17.36750980928682,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/03  05:00:00,0.8416666666666667,-4.569648883132209,17.993171090667396,17.651746878065982,17.034234525633902,16.973481910450655,17.148680552948033,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/03  06:00:00,0.6833333333333335,-4.696229404747327,17.84715146526283,17.442387055761284,16.850134375723993,16.804122495131992,16.959302600218287,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 03/03  07:00:00,0.9500000000000001,-4.642144196903097,20.994656060322203,20.993051617966128,20.99084311290699,20.990664799548025,20.991258077484787,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,48929523.356543124 
 03/03  08:00:00,1.4916666666666665,-4.031992661699839,21.0,21.0,21.0,21.0,21.0,0.0,0.0,7920077.218560001,5940057.91392,13860135.132480001,0.0,32271687.601652127 
 03/03  09:00:00,2.0500000000000003,-1.1357436052976073,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,27951502.769902725 
 03/03  10:00:00,3.2916666666666665,5.782069147979574,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,17098098.999731004 
 03/03  11:00:00,4.933333333333334,15.366061807452033,21.0,21.24816198565596,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,9902889.1046267 
 03/03  12:00:00,6.591666666666666,23.505074104852003,21.0,22.227810696363758,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,7088443.9264480285 
 03/03  13:00:00,7.066666666666666,28.530599937271635,21.044753445296646,23.32807989194073,20.999999999999996,20.999999999999996,20.999999999999996,0.0,0.0,15840154.437120002,17820173.74176,33660328.17888,0.0,3228190.974679223 
 03/03  14:00:00,6.666666666666667,29.593456750256195,21.000009268087744,22.794376816320213,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,5418236.9112170525 
 03/03  15:00:00,6.266666666666667,25.799604015843432,21.000000000000004,22.06223574709639,21.000000000000004,21.000000000000004,21.000000000000004,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,5261497.064861272 
 03/03  16:00:00,5.575,22.626147200687853,21.0,21.9342282365027,21.0,21.0,21.013826488461913,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,4962888.296900095 
 03/03  17:00:00,4.616666666666666,19.74542852569737,21.000000000000004,21.723505515822556,21.000000000000004,21.000000000000004,21.169353118354632,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,5626399.298612366 
 03/03  18:00:00,3.6750000000000003,14.174416682585688,21.0,21.35851018624186,21.0,21.0,21.110049028763818,0.0,0.0,9900096.523200002,9900096.523200002,19800193.046400003,0.0,4908824.862623099 
 03/03  19:00:00,2.891666666666667,8.191692598512043,21.000000000000004,21.00136271806923,21.000000000000004,21.000000000000004,21.000000000000558,5527200.0,0.0,7920077.218560001,5940057.91392,19387335.13248,0.0,7866778.227105268 
 03/03  20:00:00,2.25,4.017665642469069,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,5940057.91392,22150935.13248,0.0,10648471.646406835 
 03/03  21:00:00,1.5916666666666668,1.5339731331851028,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,11631286.468819188 
 03/03  22:00:00,1.125,-0.15306313973274185,21.0,21.0,21.0,21.0,21.0,8290800.0,0.0,7920077.218560001,3960038.6092800004,20170915.82784,0.0,12680320.894609168 
 03/03  23:00:00,0.8250000000000001,-1.136852354494995,19.46392499749097,19.378069547358933,18.903084681187863,18.838629411317843,18.977185618054552,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 03/03  24:00:00,0.525,-1.8426344852943162,18.82417818126262,18.694537181826863,18.11476191859671,18.02775774670037,18.210641630300632,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/04  01:00:00,0.39999999999999997,-2.367156623741533,18.496547143371604,18.306371005110588,17.715530567096902,17.637947633073825,17.816388003553637,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  02:00:00,0.39999999999999997,-2.8152263386588476,18.249495620624895,17.995900867610157,17.412805027190192,17.348262583724715,17.514323181291818,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  03:00:00,0.39999999999999997,-3.2224386067642357,18.039948821113992,17.727352992120593,17.158381622348536,17.10708778666616,17.258336281441704,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  04:00:00,0.34166666666666673,-3.5202326137521793,17.845524228248227,17.478428963211503,16.922908544087587,16.886024279085156,17.021445746760385,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  05:00:00,0.3,-3.5694629935902977,17.66069166301911,17.2359043115494,16.696367311103717,16.67486265105769,16.794097232681455,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  06:00:00,0.24166666666666667,-3.39107553843161,17.48263373375606,16.995824590671887,16.481187419263893,16.472639124782084,16.574068937944045,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  07:00:00,0.31666666666666665,-3.145680421415106,18.126075399176475,17.289310147064324,16.83166087787855,16.784159914005258,16.916592697996418,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 03/04  08:00:00,0.4583333333333333,-2.6770260529980203,18.261441998730188,17.32307455622193,16.886471743566844,16.827887067062125,16.955980352406844,0.0,0.0,7920077.218560001,1980019.3046400002,9900096.523200002,0.0,0.0 
 03/04  09:00:00,0.6166666666666667,-0.9104531607318935,18.141577333615526,17.368996717715252,16.98618922480912,16.845395265619093,16.96967432572046,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 03/04  10:00:00,1.2249999999999999,3.5195496001221627,18.182572809522785,17.82240433268516,17.510311186673036,17.036987668439522,17.16693080441239,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 03/04  11:00:00,2.066666666666667,10.197020142726798,18.292474517945454,18.555794258823436,18.05456535465928,17.269323768627736,17.420486756877875,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 03/04  12:00:00,2.9250000000000003,16.519230940924313,18.425112434362937,19.40597297823884,18.186420465850958,17.46704759671441,17.669969223346182,0.0,0.0,9900096.523200002,5940057.91392,15840154.43712,0.0,0.0 
 03/04  13:00:00,3.358333333333333,20.751764229177375,18.546840450630103,20.090729278538202,18.057260325881014,17.554793598222762,17.81893290082648,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 03/04  14:00:00,3.4583333333333335,23.079491384617935,18.556275464285804,20.38889207565258,18.032059739057136,17.554020556237422,17.89673467632214,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 03/04  15:00:00,3.5583333333333336,23.566901202846854,18.565342595527735,20.439628643108705,18.037412935103333,17.554915048133477,18.36102809213368,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 03/04  16:00:00,3.483333333333333,22.59254730827192,18.57978638169629,20.420166103189228,17.99916141931129,17.544699399786605,19.092895129912584,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 03/04  17:00:00,3.225,19.373329108301235,18.58416777986793,20.06304740769056,17.880580985318,17.49257064198122,19.392883397499507,0.0,0.0,6930067.566240001,2970028.95696,9900096.523200002,0.0,0.0 
 03/04  18:00:00,2.983333333333333,13.895633412669126,18.591893257168405,19.39871450246502,17.664391477252423,17.34920181888189,19.086207778713238,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/04  19:00:00,2.6083333333333334,8.115722085911505,17.727382045266133,18.220063267419714,16.8871901618564,16.672314316197728,17.738732251051314,5527200.0,0.0,5940057.91392,990009.6523200001,12457267.566240001,0.0,0.0 
 03/04  20:00:00,2.1666666666666665,4.052319598601666,17.359456454081673,17.684662857749654,16.52575471721919,16.34857689178717,17.059456476125472,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  21:00:00,1.7083333333333333,1.9646152254826958,17.172590455806784,17.38767799856804,16.317961523175224,16.168325530989488,16.75941735072423,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  22:00:00,1.3833333333333337,0.788796077202181,17.036647527908915,17.165419026335915,16.16107815444429,16.032751307647334,16.560478295185828,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  23:00:00,1.1833333333333333,-0.2870648982637287,16.927218163682113,16.975931549827195,16.023317319675446,15.917472109875405,16.404482533192347,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/04  24:00:00,0.9833333333333334,-1.2791863611424814,16.824416323711983,16.798740747096932,15.891999572399042,15.807454950042855,16.26046649455219,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  01:00:00,0.7833333333333333,-2.206857808297707,16.722761978402062,16.62317719969555,15.760431707521432,15.696252355958547,16.116338011723492,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  02:00:00,0.6416666666666667,-2.8769837350311693,16.6227368225848,16.452586389619594,15.633304580905701,15.58780449093757,15.974879449671349,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  03:00:00,0.48333333333333334,-3.2896067093896484,16.52126176700099,16.284925779665755,15.506969577667755,15.478626328193078,15.831314484422712,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  04:00:00,0.10833333333333334,-3.6533524716214725,16.405051516610836,16.10322103386186,15.362728874538595,15.352554777074552,15.672202350288444,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  05:00:00,-0.39166666666666666,-4.323184725487099,16.274590885161267,15.905920556512555,15.199415852396783,15.208348252136524,15.495980608816794,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  06:00:00,-0.8916666666666666,-5.255926379646881,16.138844931055946,15.702249277963892,15.027593152803481,15.055595401959456,15.311970173488106,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  07:00:00,-0.6916666666666668,-6.133924333364839,16.038856087344588,15.544171438701696,14.900858839839403,14.94339780129159,15.172541399818279,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  08:00:00,0.008333333333333312,-5.659692436653102,15.9912391953206,15.544116917035813,15.051936840020154,14.929472670815457,15.139583897172129,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  09:00:00,0.7083333333333334,-1.4922888670622,16.00472533364968,16.025119138547947,16.06704181722063,15.057372008140021,15.245183896006402,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  10:00:00,1.9916666666666665,7.278943967612162,16.096645067682758,16.883655123559034,17.114929230621758,15.29289802464419,15.470578150267725,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  11:00:00,3.6333333333333333,17.146543362798194,16.263310132830348,17.945946395072152,17.57362573888495,15.529076752434158,15.74748978193501,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  12:00:00,5.291666666666667,25.602765347450354,16.449885182776853,18.9346562566725,17.161885322191736,15.696900153268636,15.999712709843957,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  13:00:00,6.7,31.61551225560699,16.622264817908423,19.67277688570302,16.807311985804528,15.834422549766712,16.208282515157453,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  14:00:00,7.841666666666666,34.991096910551356,16.775184387867558,20.13659495362818,16.861711781939295,15.961880179928054,16.444397548185606,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  15:00:00,9.0,35.50928074007323,16.93303565371379,20.31484390317833,17.001399744816702,16.100812523453182,17.375516025849382,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  16:00:00,8.975,33.17155143152956,17.03120913096271,20.138329871986134,17.076162801705664,16.222069813320736,18.414083246310685,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  17:00:00,8.016666666666667,27.62298380284888,17.033543803194434,19.48967901103945,17.007567099925286,16.26151297407114,18.668272607794474,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  18:00:00,7.075,20.322537943831446,16.985089087168372,18.715036584568693,16.79438329490391,16.159377509693005,18.099069496057943,0.0,0.0,5940057.91392,990009.6523200001,6930067.5662400015,0.0,0.0 
 03/05  19:00:00,6.291666666666667,13.194794950152025,16.8894473009959,18.090189975736802,16.535976430083302,15.962254598091912,17.290205952921795,5527200.0,0.0,5940057.91392,990009.6523200001,12457267.566240001,0.0,0.0 
 03/05  20:00:00,5.6499999999999995,8.1766467940975,16.793253473941892,17.733871204625654,16.36236735881529,15.827410085846678,16.792818708065546,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  21:00:00,4.991666666666667,5.062476400106275,16.72666416903438,17.518792058972732,16.245122484990517,15.746852287881287,16.58693662107125,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  22:00:00,4.3500000000000005,2.878787442246709,16.672467559986302,17.3446181169795,16.144360371838953,15.682596788651132,16.456808594656774,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  23:00:00,3.6916666666666664,1.3054671550160328,16.618556468844456,17.17949490368524,16.043374157980107,15.618832741039967,16.344328929305835,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/05  24:00:00,3.0500000000000003,0.12851646182739374,16.557974959316727,17.015106298180914,15.938902142262585,15.548371086995788,16.228410516969273,8290800.0,0.0,5940057.91392,990009.6523200001,15220867.566240001,0.0,0.0 
 03/06  01:00:00,2.4499999999999997,-0.8065010063596129,16.58902367986771,16.936763898734366,15.914994586853567,15.561355383037379,16.19125611622236,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/06  02:00:00,1.9083333333333332,-1.5429757478971382,16.55275982867518,16.800347774994993,15.829839467432448,15.509842584347112,16.095335692607684,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/06  03:00:00,1.3500000000000003,-2.140585472362464,16.488600501293565,16.639791734062374,15.720894755264505,15.43560480025017,15.975475945462875,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/06  04:00:00,0.75,-2.733958955659982,16.406507975498403,16.466230532715322,15.595601836563995,15.343128395320173,15.839468279013248,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/06  05:00:00,0.20833333333333334,-3.5595276883506277,16.316492247216576,16.293993022883686,15.465161300151502,15.243026461386355,15.699333175481227,8290800.0,0.0,7920077.218560001,990009.6523200001,17200886.87088,0.0,0.0 
 03/06  06:00:00,-0.35000000000000003,-4.5261067817474165,16.241941501842152,16.140208960619034,15.348210938003428,15.1560943989569,15.573921002778727,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,0.0 
 03/06  07:00:00,-0.19166666666666665,-5.33033434196993,20.988630603687522,20.987796595720653,20.984041693245242,20.983141516788283,20.985137311152894,8290800.0,0.0,7920077.218560001,1980019.3046400002,18190896.5232,0.0,74819438.55301765 
 03/06  08:00:00,0.45,-4.84501710085859,21.0,21.0,20.999999999999996,20.999999999999996,20.999999999999996,0.0,0.0,7920077.218560001,5940057.91392,13860135.132480001,0.0,47318137.81770066 
 03/06  09:00:00,1.1083333333333334,-1.1396701577135877,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,20.999999999999996,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,39183142.07279192 
 03/06  10:00:00,3.1500000000000004,6.991135556810309,21.0,21.0,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,24903556.07557667 
 03/06  11:00:00,6.1499999999999995,16.936511744036714,21.0,21.093167278971414,21.0,21.0,21.0,0.0,0.0,17820173.74176,17820173.74176,35640347.48352,0.0,14109091.677179042 
